year,team1_Name,team2_Name,winningTeam,mapName,team1Score,team2Score,team1Agents,team2Agents,agentsPicked
2024,Gen.G,Team Heretics,Gen.G,Split,13,3,"Cypher, Omen, Raze, Skye, Viper","Cypher, Omen, Raze, Skye, Viper","Raze, Cypher, Omen, Skye, Viper, Viper, Skye, Omen, Raze, Cypher"
2024,FUT Esports,KOI,FUT Esports,Split,13,7,"Breach, Cypher, Gekko, Omen, Raze","Fade, Omen, Raze, Viper, Yoru","Breach, Gekko, Cypher, Raze, Omen, Raze, Omen, Viper, Fade, Yoru"
2024,FUT Esports,KOI,KOI,Lotus,7,13,"Breach, Cypher, Jett, Omen, Viper","Cypher, Fade, Neon, Omen, Yoru","Jett, Breach, Viper, Omen, Cypher, Cypher, Omen, Fade, Neon, Yoru"
2024,FUT Esports,KOI,FUT Esports,Sunset,13,6,"Breach, Cypher, Gekko, Omen, Raze","Cypher, Gekko, Kayo, Neon, Omen","Gekko, Omen, Breach, Cypher, Raze, Omen, Kayo, Cypher, Neon, Gekko"
2024,BBL Esports,FNATIC,FNATIC,Ascent,9,13,"Cypher, Jett, Kayo, Omen, Sova","Cypher, Deadlock, Jett, Omen, Sova","Jett, Kayo, Sova, Omen, Cypher, Jett, Sova, Deadlock, Cypher, Omen"
2024,BBL Esports,FNATIC,BBL Esports,Bind,13,11,"Brimstone, Fade, Gekko, Raze, Viper","Brimstone, Gekko, Raze, Skye, Viper","Raze, Viper, Gekko, Brimstone, Fade, Raze, Skye, Gekko, Brimstone, Viper"
2024,BBL Esports,FNATIC,FNATIC,Lotus,11,13,"Breach, Cypher, Fade, Omen, Raze","Fade, Killjoy, Omen, Raze, Viper","Raze, Omen, Cypher, Fade, Breach, Viper, Raze, Fade, Killjoy, Omen"
2024,Team Heretics,Natus Vincere,Team Heretics,Sunset,13,3,"Cypher, Kayo, Neon, Omen, Sova","Cypher, Jett, Kayo, Omen, Sova","Kayo, Omen, Sova, Neon, Cypher, Cypher, Omen, Sova, Kayo, Jett"
2024,Team Heretics,Natus Vincere,Team Heretics,Bind,13,5,"Brimstone, Fade, Gekko, Raze, Viper","Brimstone, Fade, Gekko, Raze, Viper","Fade, Raze, Viper, Gekko, Brimstone, Gekko, Raze, Fade, Brimstone, Viper"
2024,GIANTX,Gentle Mates,Gentle Mates,Split,1,13,"Breach, Jett, Killjoy, Omen, Raze","Breach, Cypher, Omen, Raze, Yoru","Jett, Breach, Killjoy, Raze, Omen, Cypher, Raze, Yoru, Breach, Omen"
2024,GIANTX,Gentle Mates,GIANTX,Sunset,13,11,"Breach, Cypher, Gekko, Omen, Raze","Cypher, Kayo, Neon, Omen, Sova","Cypher, Raze, Gekko, Omen, Breach, Omen, Cypher, Sova, Kayo, Neon"
2024,GIANTX,Gentle Mates,GIANTX,Breeze,13,11,"Cypher, Jett, Sova, Viper, Yoru","Cypher, Kayo, Sova, Viper, Yoru","Yoru, Jett, Cypher, Viper, Sova, Kayo, Viper, Sova, Cypher, Yoru"
2024,Team Vitality,Team Liquid,Team Vitality,Lotus,13,10,"Cypher, Fade, Gekko, Neon, Omen","Cypher, Fade, Omen, Raze, Yoru","Neon, Fade, Cypher, Gekko, Omen, Cypher, Fade, Yoru, Omen, Raze"
2024,Team Vitality,Team Liquid,Team Liquid,Icebox,17,15,"Gekko, Jett, Killjoy, Sova, Viper","Jett, Killjoy, Sage, Sova, Viper","Viper, Killjoy, Sova, Jett, Gekko, Sova, Viper, Jett, Killjoy, Sage"
2024,BBL Esports,Karmine Corp,Karmine Corp,Lotus,6,13,"Breach, Cypher, Fade, Omen, Raze","Cypher, Fade, Omen, Sova, Yoru","Fade, Cypher, Raze, Omen, Breach, Fade, Cypher, Sova, Yoru, Omen"
2024,BBL Esports,Karmine Corp,Karmine Corp,Sunset,5,13,"Breach, Cypher, Gekko, Omen, Raze","Breach, Cypher, Jett, Omen, Raze","Cypher, Breach, Gekko, Raze, Omen, Omen, Raze, Breach, Cypher, Jett"
2024,Natus Vincere,FUT Esports,FUT Esports,Ascent,11,13,"Cypher, Jett, Kayo, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Kayo, Jett, Omen, Sova, Cypher, Killjoy, Kayo, Sova, Jett, Omen"
2024,Natus Vincere,FUT Esports,FUT Esports,Lotus,5,13,"Breach, Cypher, Jett, Omen, Sova","Breach, Cypher, Jett, Omen, Viper","Cypher, Breach, Omen, Jett, Sova, Jett, Omen, Breach, Cypher, Viper"
2024,KOI,GIANTX,KOI,Sunset,13,5,"Cypher, Kayo, Omen, Raze, Sova","Breach, Cypher, Gekko, Omen, Raze","Omen, Raze, Cypher, Kayo, Sova, Cypher, Breach, Omen, Gekko, Raze"
2024,KOI,GIANTX,GIANTX,Icebox,14,12,"Gekko, Jett, Kayo, Killjoy, Viper","Jett, Killjoy, Sage, Sova, Viper","Viper, Jett, Kayo, Killjoy, Gekko, Sova, Jett, Killjoy, Viper, Sage"
2024,Team Heretics,FUT Esports,Team Heretics,Sunset,13,10,"Cypher, Kayo, Neon, Omen, Sova","Breach, Cypher, Gekko, Omen, Raze","Sova, Kayo, Omen, Neon, Cypher, Raze, Cypher, Breach, Gekko, Omen"
2024,Team Heretics,FUT Esports,Team Heretics,Split,13,6,"Breach, Cypher, Iso, Neon, Omen","Breach, Cypher, Gekko, Omen, Raze","Omen, Iso, Neon, Cypher, Breach, Raze, Breach, Omen, Cypher, Gekko"
2024,FNATIC,Team Vitality,FNATIC,Haven,13,6,"Cypher, Iso, Omen, Sova, Yoru","Iso, Killjoy, Neon, Omen, Sova","Iso, Sova, Cypher, Omen, Yoru, Sova, Iso, Omen, Killjoy, Neon"
2024,FNATIC,Team Vitality,Team Vitality,Icebox,6,13,"Gekko, Killjoy, Reyna, Sova, Viper","Gekko, Iso, Killjoy, Sova, Viper","Sova, Reyna, Killjoy, Gekko, Viper, Viper, Killjoy, Sova, Gekko, Iso"
2024,FNATIC,Team Vitality,FNATIC,Lotus,13,7,"Fade, Killjoy, Omen, Raze, Viper","Cypher, Fade, Gekko, Neon, Omen","Raze, Killjoy, Omen, Fade, Viper, Fade, Cypher, Neon, Gekko, Omen"
2024,BBL Esports,Team Liquid,BBL Esports,Lotus,13,6,"Breach, Cypher, Fade, Neon, Omen","Breach, Cypher, Fade, Omen, Raze","Cypher, Breach, Omen, Fade, Neon, Breach, Cypher, Raze, Omen, Fade"
2024,BBL Esports,Team Liquid,BBL Esports,Ascent,13,5,"Cypher, Jett, Kayo, Omen, Sova","Cypher, Iso, Jett, Omen, Sova","Omen, Cypher, Jett, Kayo, Sova, Sova, Cypher, Omen, Iso, Jett"
2024,Natus Vincere,GIANTX,GIANTX,Lotus,9,13,"Breach, Brimstone, Gekko, Killjoy, Raze","Fade, Killjoy, Neon, Omen, Skye","Killjoy, Gekko, Brimstone, Raze, Breach, Neon, Skye, Omen, Fade, Killjoy"
2024,Natus Vincere,GIANTX,GIANTX,Ascent,8,13,"Cypher, Jett, Kayo, Omen, Sova","Cypher, Jett, Kayo, Omen, Sova","Jett, Omen, Kayo, Cypher, Sova, Jett, Omen, Sova, Kayo, Cypher"
2024,KOI,Gentle Mates,Gentle Mates,Sunset,11,13,"Cypher, Kayo, Omen, Raze, Sova","Cypher, Kayo, Neon, Omen, Sage","Cypher, Omen, Raze, Kayo, Sova, Neon, Cypher, Sage, Omen, Kayo"
2024,KOI,Gentle Mates,Gentle Mates,Split,11,13,"Breach, Fade, Omen, Raze, Viper","Breach, Cypher, Omen, Raze, Yoru","Omen, Viper, Raze, Fade, Breach, Yoru, Raze, Omen, Cypher, Breach"
2024,FNATIC,Karmine Corp,FNATIC,Haven,13,3,"Cypher, Iso, Omen, Sova, Yoru","Gekko, Harbor, Killjoy, Viper, Yoru","Cypher, Yoru, Iso, Sova, Omen, Yoru, Killjoy, Gekko, Harbor, Viper"
2024,FNATIC,Karmine Corp,FNATIC,Lotus,13,8,"Fade, Killjoy, Omen, Raze, Viper","Cypher, Fade, Omen, Sova, Yoru","Viper, Raze, Omen, Killjoy, Fade, Yoru, Cypher, Fade, Sova, Omen"
2024,Team Heretics,GIANTX,Team Heretics,Bind,13,9,"Brimstone, Fade, Gekko, Raze, Viper","Omen, Raze, Skye, Viper, Yoru","Brimstone, Viper, Gekko, Raze, Fade, Raze, Viper, Omen, Skye, Yoru"
2024,Team Heretics,GIANTX,Team Heretics,Split,13,15,"Breach, Cypher, Iso, Neon, Omen","Breach, Cypher, Jett, Omen, Raze","Cypher, Iso, Breach, Neon, Omen, Omen, Cypher, Breach, Raze, Jett"
2024,Team Heretics,GIANTX,Team Heretics,Haven,13,9,"Breach, Cypher, Iso, Neon, Omen","Breach, Killjoy, Neon, Omen, Sova","Breach, Cypher, Omen, Iso, Neon, Neon, Sova, Killjoy, Breach, Omen"
2024,FUT Esports,Gentle Mates,FUT Esports,Sunset,13,8,"Breach, Cypher, Gekko, Omen, Raze","Cypher, Kayo, Neon, Omen, Sage","Raze, Cypher, Omen, Gekko, Breach, Sage, Omen, Neon, Cypher, Kayo"
2024,FUT Esports,Gentle Mates,FUT Esports,Split,13,4,"Breach, Cypher, Gekko, Omen, Raze","Breach, Cypher, Omen, Raze, Yoru","Omen, Breach, Cypher, Gekko, Raze, Raze, Yoru, Cypher, Breach, Omen"
2024,KOI,Natus Vincere,KOI,Split,13,10,"Breach, Fade, Omen, Raze, Viper","Astra, Cypher, Fade, Raze, Yoru","Viper, Omen, Breach, Fade, Raze, Yoru, Fade, Astra, Cypher, Raze"
2024,KOI,Natus Vincere,KOI,Icebox,13,6,"Gekko, Jett, Kayo, Killjoy, Viper","Cypher, Gekko, Jett, Sova, Viper","Jett, Gekko, Kayo, Viper, Killjoy, Viper, Sova, Gekko, Cypher, Jett"
2024,Team Liquid,Karmine Corp,Team Liquid,Bind,13,11,"Astra, Fade, Raze, Skye, Viper","Fade, Harbor, Omen, Sova, Yoru","Raze, Viper, Astra, Skye, Fade, Omen, Yoru, Fade, Sova, Harbor"
2024,Team Liquid,Karmine Corp,Team Liquid,Sunset,13,2,"Gekko, Kayo, Omen, Sage, Viper","Cypher, Kayo, Neon, Omen, Sova","Sage, Omen, Kayo, Viper, Gekko, Neon, Sova, Omen, Cypher, Kayo"
2024,BBL Esports,Team Vitality,Team Vitality,Ascent,7,13,"Cypher, Jett, Kayo, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Cypher, Jett, Sova, Kayo, Omen, Sova, Kayo, Jett, Killjoy, Omen"
2024,BBL Esports,Team Vitality,BBL Esports,Sunset,13,6,"Cypher, Gekko, Kayo, Omen, Raze","Cypher, Kayo, Neon, Omen, Sova","Omen, Cypher, Kayo, Raze, Gekko, Sova, Kayo, Cypher, Neon, Omen"
2024,BBL Esports,Team Vitality,Team Vitality,Lotus,11,13,"Breach, Cypher, Fade, Neon, Omen","Breach, Cypher, Fade, Omen, Raze","Omen, Neon, Fade, Cypher, Breach, Raze, Fade, Breach, Omen, Cypher"
2024,Team Heretics,Gentle Mates,Team Heretics,Sunset,13,7,"Cypher, Kayo, Neon, Omen, Sova","Cypher, Kayo, Neon, Omen, Raze","Sova, Omen, Cypher, Neon, Kayo, Cypher, Raze, Neon, Omen, Kayo"
2024,Team Heretics,Gentle Mates,Gentle Mates,Icebox,10,13,"Jett, Kayo, Killjoy, Sova, Viper","Gekko, Kayo, Killjoy, Omen, Viper","Jett, Killjoy, Kayo, Viper, Sova, Gekko, Viper, Omen, Kayo, Killjoy"
2024,Team Heretics,Gentle Mates,Team Heretics,Lotus,13,5,"Breach, Cypher, Fade, Neon, Omen","Cypher, Fade, Neon, Omen, Viper","Cypher, Omen, Neon, Fade, Breach, Omen, Cypher, Viper, Fade, Neon"
2024,FUT Esports,GIANTX,FUT Esports,Split,13,4,"Breach, Cypher, Gekko, Omen, Raze","Breach, Cypher, Jett, Omen, Raze","Cypher, Breach, Omen, Raze, Gekko, Cypher, Raze, Breach, Jett, Omen"
2024,FUT Esports,GIANTX,FUT Esports,Lotus,13,6,"Breach, Cypher, Jett, Omen, Viper","Fade, Killjoy, Neon, Omen, Skye","Viper, Jett, Cypher, Omen, Breach, Neon, Omen, Fade, Killjoy, Skye"
2024,Team Heretics,KOI,KOI,Icebox,11,13,"Jett, Kayo, Killjoy, Sova, Viper","Gekko, Jett, Kayo, Killjoy, Viper","Killjoy, Jett, Sova, Kayo, Viper, Killjoy, Jett, Viper, Gekko, Kayo"
2024,Team Heretics,KOI,Team Heretics,Bind,13,9,"Brimstone, Fade, Gekko, Raze, Viper","Brimstone, Gekko, Kayo, Raze, Viper","Viper, Brimstone, Fade, Raze, Gekko, Brimstone, Viper, Kayo, Raze, Gekko"
2024,Team Heretics,KOI,Team Heretics,Haven,13,10,"Breach, Cypher, Iso, Neon, Omen","Breach, Cypher, Jett, Omen, Sova","Neon, Breach, Cypher, Omen, Iso, Omen, Breach, Cypher, Jett, Sova"
2024,FNATIC,Team Liquid,FNATIC,Icebox,13,2,"Gekko, Iso, Killjoy, Sova, Viper","Chamber, Reyna, Sage, Sova, Viper","Iso, Gekko, Viper, Killjoy, Sova, Reyna, Viper, Chamber, Sova, Sage"
2024,FNATIC,Team Liquid,FNATIC,Haven,13,9,"Cypher, Iso, Omen, Sova, Yoru","Breach, Jett, Killjoy, Omen, Sova","Sova, Yoru, Iso, Cypher, Omen, Omen, Sova, Killjoy, Jett, Breach"
2024,Natus Vincere,Gentle Mates,Natus Vincere,Sunset,13,7,"Cypher, Kayo, Neon, Omen, Sova","Cypher, Kayo, Neon, Omen, Sova","Cypher, Sova, Omen, Kayo, Neon, Sova, Omen, Cypher, Neon, Kayo"
2024,Natus Vincere,Gentle Mates,Gentle Mates,Ascent,8,13,"Cypher, Fade, Jett, Kayo, Omen","Cypher, Jett, Kayo, Omen, Sova","Jett, Kayo, Cypher, Omen, Fade, Omen, Kayo, Cypher, Sova, Jett"
2024,Natus Vincere,Gentle Mates,Natus Vincere,Split,13,11,"Breach, Fade, Omen, Raze, Viper","Breach, Cypher, Omen, Raze, Yoru","Breach, Viper, Fade, Omen, Raze, Omen, Breach, Yoru, Cypher, Raze"
2024,Team Vitality,Karmine Corp,Team Vitality,Icebox,13,4,"Gekko, Jett, Killjoy, Sova, Viper","Gekko, Harbor, Kayo, Neon, Skye","Killjoy, Sova, Gekko, Jett, Viper, Skye, Harbor, Gekko, Kayo, Neon"
2024,Team Vitality,Karmine Corp,Karmine Corp,Lotus,9,13,"Breach, Cypher, Fade, Omen, Raze","Cypher, Fade, Omen, Sova, Yoru","Fade, Omen, Breach, Raze, Cypher, Fade, Sova, Yoru, Cypher, Omen"
2024,Team Vitality,Karmine Corp,Karmine Corp,Sunset,14,12,"Cypher, Kayo, Neon, Omen, Sova","Breach, Cypher, Jett, Omen, Raze","Neon, Kayo, Sova, Omen, Cypher, Omen, Jett, Raze, Breach, Cypher"
2024,Team Vitality,Natus Vincere,Natus Vincere,Haven,8,13,"Breach, Cypher, Jett, Omen, Sova","Cypher, Neon, Omen, Sova, Yoru","Jett, Breach, Sova, Cypher, Omen, Sova, Yoru, Neon, Cypher, Omen"
2024,Team Vitality,Natus Vincere,Team Vitality,Sunset,13,5,"Cypher, Kayo, Neon, Omen, Sova","Cypher, Kayo, Neon, Omen, Sova","Neon, Kayo, Sova, Omen, Cypher, Neon, Sova, Kayo, Cypher, Omen"
2024,Team Vitality,Natus Vincere,Team Vitality,Ascent,13,7,"Jett, Kayo, Killjoy, Omen, Sova","Cypher, Jett, Kayo, Omen, Sova","Sova, Kayo, Omen, Jett, Killjoy, Cypher, Kayo, Jett, Omen, Sova"
2024,FNATIC,Karmine Corp,Karmine Corp,Icebox,7,13,"Gekko, Iso, Killjoy, Sova, Viper","Gekko, Jett, Killjoy, Sova, Viper","Killjoy, Viper, Sova, Iso, Gekko, Jett, Viper, Killjoy, Sova, Gekko"
2024,FNATIC,Karmine Corp,Karmine Corp,Sunset,15,13,"Astra, Breach, Cypher, Raze, Sova","Breach, Cypher, Jett, Omen, Raze","Cypher, Breach, Raze, Sova, Astra, Raze, Omen, Breach, Jett, Cypher"
2024,FNATIC,Karmine Corp,FNATIC,Lotus,13,6,"Fade, Killjoy, Omen, Raze, Viper","Cypher, Fade, Omen, Sova, Yoru","Viper, Fade, Killjoy, Omen, Raze, Fade, Yoru, Cypher, Omen, Sova"
2024,Team Heretics,Team Vitality,Team Vitality,Icebox,14,12,"Gekko, Killjoy, Neon, Sova, Viper","Gekko, Jett, Killjoy, Sova, Viper","Viper, Killjoy, Gekko, Sova, Neon, Sova, Viper, Gekko, Jett, Killjoy"
2024,Team Heretics,Team Vitality,Team Vitality,Sunset,10,13,"Cypher, Kayo, Neon, Omen, Sova","Cypher, Kayo, Neon, Omen, Sova","Omen, Neon, Cypher, Sova, Kayo, Neon, Sova, Kayo, Cypher, Omen"
2024,Team Heretics,Team Vitality,Team Vitality,Bind,12,14,"Brimstone, Fade, Gekko, Raze, Viper","Fade, Gekko, Omen, Raze, Viper","Gekko, Brimstone, Viper, Raze, Fade, Fade, Raze, Omen, Viper, Gekko"
2024,FUT Esports,FNATIC,FUT Esports,Sunset,13,15,"Breach, Cypher, Gekko, Omen, Raze","Astra, Breach, Cypher, Raze, Sova","Breach, Cypher, Gekko, Omen, Raze, Sova, Raze, Cypher, Breach, Astra"
2024,FUT Esports,FNATIC,FNATIC,Haven,5,13,"Jett, Killjoy, Omen, Sage, Sova","Cypher, Iso, Omen, Sova, Yoru","Killjoy, Sova, Jett, Sage, Omen, Iso, Omen, Sova, Yoru, Cypher"
2024,Team Vitality,FNATIC,FNATIC,Lotus,11,13,"Breach, Cypher, Fade, Omen, Raze","Fade, Killjoy, Omen, Raze, Viper","Raze, Cypher, Fade, Omen, Breach, Raze, Fade, Viper, Killjoy, Omen"
2024,Team Vitality,FNATIC,FNATIC,Sunset,6,13,"Cypher, Kayo, Neon, Omen, Sova","Astra, Breach, Cypher, Raze, Sova","Neon, Kayo, Sova, Cypher, Omen, Sova, Astra, Cypher, Raze, Breach"
2024,Team Heretics,FUT Esports,Team Heretics,Abyss,13,10,"Astra, Breach, Cypher, Gekko, Raze","Cypher, Deadlock, Gekko, Jett, Omen","Breach, Raze, Gekko, Astra, Cypher, Gekko, Jett, Deadlock, Cypher, Omen"
2024,Team Heretics,FUT Esports,Team Heretics,Sunset,13,11,"Cypher, Kayo, Neon, Omen, Sova","Breach, Cypher, Gekko, Omen, Raze","Sova, Cypher, Omen, Kayo, Neon, Omen, Cypher, Breach, Raze, Gekko"
2024,Team Vitality,Team Heretics,Team Heretics,Icebox,6,13,"Gekko, Jett, Killjoy, Sova, Viper","Gekko, Killjoy, Neon, Sova, Viper","Sova, Viper, Jett, Gekko, Killjoy, Sova, Gekko, Neon, Viper, Killjoy"
2024,Team Vitality,Team Heretics,Team Vitality,Sunset,13,4,"Cypher, Kayo, Neon, Omen, Sova","Cypher, Kayo, Neon, Omen, Sova","Cypher, Omen, Sova, Neon, Kayo, Kayo, Sova, Omen, Cypher, Neon"
2024,Team Vitality,Team Heretics,Team Vitality,Lotus,13,3,"Breach, Cypher, Fade, Omen, Raze","Breach, Cypher, Fade, Neon, Omen","Raze, Fade, Omen, Cypher, Breach, Neon, Cypher, Fade, Breach, Omen"
2024,Team Vitality,Team Heretics,Team Vitality,Haven,13,9,"Breach, Cypher, Jett, Omen, Sova","Breach, Cypher, Neon, Omen, Sova","Sova, Cypher, Jett, Breach, Omen, Breach, Cypher, Omen, Sova, Neon"
2024,FNATIC,Team Vitality,FNATIC,Haven,13,8,"Cypher, Iso, Omen, Sova, Yoru","Breach, Cypher, Jett, Omen, Sova","Iso, Yoru, Omen, Cypher, Sova, Sova, Breach, Omen, Cypher, Jett"
2024,FNATIC,Team Vitality,Team Vitality,Ascent,9,13,"Astra, Cypher, Iso, Sova, Yoru","Jett, Kayo, Killjoy, Omen, Sova","Sova, Iso, Cypher, Yoru, Astra, Jett, Sova, Killjoy, Kayo, Omen"
2024,FNATIC,Team Vitality,FNATIC,Lotus,13,9,"Fade, Killjoy, Omen, Raze, Viper","Breach, Cypher, Fade, Omen, Raze","Viper, Killjoy, Raze, Omen, Fade, Breach, Cypher, Omen, Fade, Raze"
2024,FNATIC,Team Vitality,FNATIC,Bind,13,3,"Clove, Gekko, Raze, Skye, Viper","Fade, Gekko, Omen, Raze, Viper","Skye, Viper, Gekko, Clove, Raze, Gekko, Raze, Fade, Viper, Omen"
2024,Gen.G,Sentinels,Gen.G,Haven,13,8,"Jett, Killjoy, Omen, Skye, Viper","Breach, Cypher, Jett, Omen, Sova","Jett, Killjoy, Skye, Omen, Viper, Sova, Omen, Breach, Cypher, Jett"
2024,Gen.G,Sentinels,Gen.G,Ascent,13,7,"Jett, Kayo, Killjoy, Omen, Sova","Cypher, Deadlock, Jett, Omen, Sova","Omen, Kayo, Killjoy, Jett, Sova, Sova, Deadlock, Cypher, Jett, Omen"
2024,FunPlus Phoenix,Team Heretics,Team Heretics,Abyss,12,14,"Cypher, Fade, Omen, Viper, Yoru","Astra, Cypher, Gekko, Jett, Sova","Fade, Viper, Omen, Cypher, Yoru, Sova, Gekko, Cypher, Astra, Jett"
2024,FunPlus Phoenix,Team Heretics,FunPlus Phoenix,Bind,13,9,"Chamber, Fade, Omen, Viper, Yoru","Brimstone, Fade, Gekko, Raze, Viper","Chamber, Viper, Yoru, Fade, Omen, Viper, Gekko, Brimstone, Fade, Raze"
2024,FunPlus Phoenix,Team Heretics,FunPlus Phoenix,Lotus,13,15,"Astra, Gekko, Omen, Raze, Viper","Fade, Killjoy, Omen, Raze, Viper","Viper, Astra, Gekko, Omen, Raze, Viper, Raze, Fade, Omen, Killjoy"
2024,DRX,KRÜ Esports,KRÜ Esports,Haven,2,13,"Breach, Cypher, Jett, Omen, Sova","Breach, Cypher, Neon, Omen, Sova","Omen, Cypher, Breach, Jett, Sova, Omen, Neon, Cypher, Breach, Sova"
2024,DRX,KRÜ Esports,DRX,Abyss,13,6,"Cypher, Jett, Kayo, Omen, Sova","Cypher, Harbor, Kayo, Omen, Sova","Cypher, Jett, Sova, Omen, Kayo, Kayo, Omen, Sova, Cypher, Harbor"
2024,DRX,KRÜ Esports,DRX,Bind,13,6,"Brimstone, Fade, Gekko, Raze, Viper","Brimstone, Fade, Gekko, Raze, Viper","Raze, Gekko, Viper, Fade, Brimstone, Raze, Viper, Brimstone, Fade, Gekko"
2024,FNATIC,Bilibili Gaming,FNATIC,Bind,13,9,"Astra, Fade, Gekko, Raze, Viper","Brimstone, Cypher, Raze, Skye, Viper","Viper, Raze, Astra, Gekko, Fade, Raze, Skye, Cypher, Brimstone, Viper"
2024,FNATIC,Bilibili Gaming,FNATIC,Lotus,13,4,"Fade, Killjoy, Omen, Raze, Viper","Breach, Cypher, Fade, Neon, Omen","Fade, Omen, Viper, Raze, Killjoy, Fade, Neon, Breach, Cypher, Omen"
2024,LEVIATÁN,Talon Esports,LEVIATÁN,Bind,13,11,"Brimstone, Gekko, Raze, Skye, Viper","Neon, Omen, Skye, Viper, Yoru","Brimstone, Raze, Viper, Skye, Gekko, Skye, Yoru, Neon, Viper, Omen"
2024,LEVIATÁN,Talon Esports,LEVIATÁN,Ascent,13,8,"Cypher, Deadlock, Jett, Omen, Sova","Clove, Kayo, Phoenix, Sage, Sova","Jett, Cypher, Omen, Sova, Deadlock, Sage, Phoenix, Clove, Sova, Kayo"
2024,Team Vitality,Trace Esports,Team Vitality,Ascent,13,15,"Jett, Kayo, Killjoy, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Sova, Killjoy, Omen, Jett, Kayo, Omen, Jett, Sova, Killjoy, Kayo"
2024,Team Vitality,Trace Esports,Team Vitality,Sunset,13,7,"Cypher, Kayo, Neon, Omen, Sova","Breach, Cypher, Omen, Raze, Sova","Sova, Omen, Neon, Cypher, Kayo, Omen, Cypher, Raze, Sova, Breach"
2024,Team Vitality,Trace Esports,Trace Esports,Bind,7,13,"Fade, Gekko, Omen, Raze, Viper","Brimstone, Cypher, Deadlock, Raze, Skye","Fade, Raze, Gekko, Viper, Omen, Deadlock, Brimstone, Raze, Cypher, Skye"
2024,G2 Esports,Paper Rex,G2 Esports,Icebox,13,8,"Gekko, Harbor, Killjoy, Sova, Viper","Jett, Killjoy, Sage, Sova, Viper","Killjoy, Harbor, Viper, Gekko, Sova, Sage, Viper, Sova, Jett, Killjoy"
2024,G2 Esports,Paper Rex,G2 Esports,Lotus,13,9,"Fade, Killjoy, Omen, Raze, Viper","Fade, Jett, Kayo, Neon, Omen","Fade, Raze, Viper, Killjoy, Omen, Kayo, Jett, Omen, Fade, Neon"
2024,EDward Gaming,FUT Esports,EDward Gaming,Lotus,13,9,"Breach, Clove, Fade, Neon, Omen","Breach, Cypher, Jett, Omen, Viper","Omen, Clove, Fade, Neon, Breach, Cypher, Breach, Omen, Viper, Jett"
2024,EDward Gaming,FUT Esports,EDward Gaming,Bind,13,10,"Brimstone, Fade, Gekko, Raze, Viper","Brimstone, Fade, Gekko, Raze, Viper","Brimstone, Viper, Raze, Fade, Gekko, Fade, Raze, Viper, Gekko, Brimstone"
2024,Gen.G,Team Heretics,Gen.G,Abyss,13,11,"Astra, Jett, Sova, Viper, Yoru","Astra, Cypher, Gekko, Jett, Sova","Yoru, Astra, Jett, Viper, Sova, Astra, Gekko, Cypher, Sova, Jett"
2024,Gen.G,Team Heretics,Team Heretics,Lotus,11,13,"Fade, Killjoy, Omen, Raze, Viper","Fade, Killjoy, Omen, Raze, Viper","Killjoy, Raze, Fade, Viper, Omen, Viper, Omen, Fade, Killjoy, Raze"
2024,Gen.G,Team Heretics,Team Heretics,Bind,10,13,"Brimstone, Cypher, Raze, Skye, Viper","Astra, Gekko, Skye, Viper, Yoru","Brimstone, Cypher, Viper, Raze, Skye, Viper, Gekko, Astra, Skye, Yoru"
2024,FNATIC,DRX,DRX,Abyss,11,13,"Astra, Killjoy, Sova, Viper, Yoru","Cypher, Jett, Kayo, Omen, Sova","Killjoy, Viper, Sova, Yoru, Astra, Jett, Omen, Cypher, Kayo, Sova"
2024,FNATIC,DRX,DRX,Lotus,6,13,"Fade, Killjoy, Omen, Raze, Viper","Chamber, Fade, Omen, Raze, Viper","Killjoy, Raze, Omen, Fade, Viper, Raze, Omen, Fade, Viper, Chamber"
2024,LEVIATÁN,Trace Esports,Trace Esports,Bind,10,13,"Brimstone, Gekko, Raze, Skye, Viper","Brimstone, Cypher, Deadlock, Raze, Skye","Gekko, Raze, Viper, Skye, Brimstone, Cypher, Raze, Skye, Deadlock, Brimstone"
2024,LEVIATÁN,Trace Esports,LEVIATÁN,Sunset,13,9,"Breach, Cypher, Neon, Omen, Sova","Breach, Cypher, Omen, Raze, Sova","Neon, Omen, Sova, Cypher, Breach, Breach, Cypher, Sova, Omen, Raze"
2024,LEVIATÁN,Trace Esports,Trace Esports,Ascent,5,13,"Cypher, Deadlock, Jett, Omen, Sova","Jett, Kayo, Killjoy, Omen, Sova","Omen, Deadlock, Jett, Cypher, Sova, Jett, Killjoy, Omen, Sova, Kayo"
2024,EDward Gaming,G2 Esports,EDward Gaming,Icebox,13,8,"Jett, Kayo, Killjoy, Sova, Viper","Gekko, Harbor, Killjoy, Sova, Viper","Kayo, Killjoy, Jett, Viper, Sova, Gekko, Harbor, Viper, Killjoy, Sova"
2024,EDward Gaming,G2 Esports,G2 Esports,Haven,11,13,"Breach, Cypher, Neon, Omen, Sova","Killjoy, Omen, Sova, Viper, Yoru","Neon, Breach, Sova, Omen, Cypher, Omen, Sova, Killjoy, Yoru, Viper"
