year,team1Encoded,team2Encoded,encodedMapName,team1Score,team2Score,agent1Encoded,agent2Encoded,agent3Encoded,agent4Encoded,agent5Encoded,agent6Encoded,agent7Encoded,agent8Encoded,agent9Encoded,agent10Encoded,team1Agents,team2Agents
2024,38,26,10,13,3,13,19,8,9,15,15,21,9,13,3,"13, 19, 8, 9, 15","15, 21, 9, 13, 3"
2024,5,38,1,13,8,2,3,14,5,11,9,11,3,19,14,"2, 3, 14, 5, 11","9, 11, 3, 19, 14"
2024,5,38,7,12,14,19,7,3,16,8,16,7,8,15,3,"19, 7, 3, 16, 8","16, 7, 8, 15, 3"
2024,5,38,2,13,8,9,14,11,6,13,13,14,11,6,9,"9, 14, 11, 6, 13","13, 14, 11, 6, 9"
2024,5,38,8,10,13,8,11,13,3,16,8,19,13,16,3,"8, 11, 13, 3, 16","8, 19, 13, 16, 3"
2024,5,38,3,6,13,9,11,3,15,6,6,3,9,15,11,"9, 11, 3, 15, 6","6, 3, 9, 15, 11"
2024,28,20,10,1,13,14,8,13,15,3,0,12,3,14,13,"14, 8, 13, 15, 3","0, 12, 3, 14, 13"
2024,28,20,3,13,10,21,15,11,6,3,11,6,9,15,3,"21, 15, 11, 6, 3","11, 6, 9, 15, 3"
2024,28,20,2,8,13,9,13,14,6,11,13,6,14,11,9,"9, 13, 14, 6, 11","13, 6, 14, 11, 9"
2024,9,73,10,8,13,18,14,19,8,13,13,3,19,4,8,"18, 14, 19, 8, 13","13, 3, 19, 4, 8"
2024,9,73,5,8,13,3,13,8,16,6,3,8,6,13,4,"3, 13, 8, 16, 6","3, 8, 6, 13, 4"
2024,4,45,5,13,9,13,6,8,3,4,13,4,3,6,8,"13, 6, 8, 3, 4","13, 4, 3, 6, 8"
2024,4,45,7,7,13,7,8,19,18,15,22,3,8,15,16,"7, 8, 19, 18, 15","22, 3, 8, 15, 16"
2024,4,45,3,6,13,11,9,22,15,6,6,9,11,15,3,"11, 9, 22, 15, 6","6, 9, 11, 15, 3"
2024,69,26,5,10,13,0,8,3,13,4,8,11,13,16,19,"0, 8, 3, 13, 4","8, 11, 13, 16, 19"
2024,69,26,7,12,14,15,3,22,8,16,16,8,1,22,7,"15, 3, 22, 8, 16","16, 8, 1, 22, 7"
2024,9,11,1,10,13,3,19,11,9,14,5,19,14,3,11,"3, 19, 11, 9, 14","5, 19, 14, 3, 11"
2024,9,11,8,13,6,8,13,4,19,18,8,19,16,3,13,"8, 13, 4, 19, 18","8, 19, 16, 3, 13"
2024,9,11,3,12,14,11,9,3,6,14,11,3,14,6,15,"11, 9, 3, 6, 14","11, 3, 14, 6, 15"
2024,28,73,2,8,13,9,11,13,6,14,13,6,11,14,9,"9, 11, 13, 6, 14","13, 6, 11, 14, 9"
2024,28,73,5,6,13,4,6,3,13,8,4,6,13,8,3,"4, 6, 3, 13, 8","4, 6, 13, 8, 3"
2024,5,45,5,13,9,8,3,13,4,6,4,3,8,13,6,"8, 3, 13, 4, 6","4, 3, 8, 13, 6"
2024,5,45,2,13,8,11,14,13,9,6,14,6,13,9,11,"11, 14, 13, 9, 6","14, 6, 13, 9, 11"
2024,69,27,2,10,13,11,14,9,6,13,8,3,9,19,13,"11, 14, 9, 6, 13","8, 3, 9, 19, 13"
2024,69,27,5,13,5,13,4,8,3,0,8,13,3,6,4,"13, 4, 8, 3, 0","8, 13, 3, 6, 4"
2024,69,27,10,11,13,9,13,19,14,20,19,8,13,3,15,"9, 13, 19, 14, 20","19, 8, 13, 3, 15"
2024,5,26,5,13,11,6,8,4,3,13,13,11,19,16,8,"6, 8, 4, 3, 13","13, 11, 19, 16, 8"
2024,5,26,3,11,13,9,3,15,13,6,9,11,21,6,3,"9, 3, 15, 13, 6","9, 11, 21, 6, 3"
2024,5,26,7,6,13,7,19,3,8,16,15,7,22,8,16,"7, 19, 3, 8, 16","15, 7, 22, 8, 16"
2024,69,73,1,13,9,5,22,11,3,14,3,5,11,14,19,"5, 22, 11, 3, 14","3, 5, 11, 14, 19"
2024,69,73,8,5,13,16,11,3,13,8,3,8,16,19,13,"16, 11, 3, 13, 8","3, 8, 16, 19, 13"
2024,69,73,7,6,13,3,22,8,15,16,8,9,3,7,19,"3, 22, 8, 15, 16","8, 9, 3, 7, 19"
2024,9,20,3,13,8,9,3,6,11,14,9,11,3,6,15,"9, 3, 6, 11, 14","9, 11, 3, 6, 15"
2024,9,20,5,6,13,8,6,13,3,4,20,13,3,0,15,"8, 6, 13, 3, 4","20, 13, 3, 0, 15"
2024,9,20,10,13,7,13,14,18,8,19,0,12,14,3,13,"13, 14, 18, 8, 19","0, 12, 14, 3, 13"
2024,4,11,5,2,13,13,3,6,8,4,8,4,6,13,3,"13, 3, 6, 8, 4","8, 4, 6, 13, 3"
2024,4,11,3,5,13,3,9,11,15,6,14,6,11,3,15,"3, 9, 11, 15, 6","14, 6, 11, 3, 15"
2024,5,27,8,13,8,8,3,13,11,16,3,16,8,19,13,"8, 3, 13, 11, 16","3, 16, 8, 19, 13"
2024,5,27,5,13,7,3,4,13,8,6,8,3,4,6,13,"3, 4, 13, 8, 6","8, 3, 4, 6, 13"
2024,28,45,3,13,4,21,15,6,11,3,11,15,3,9,6,"21, 15, 6, 11, 3","11, 15, 3, 9, 6"
2024,28,45,1,12,14,3,9,19,11,14,3,11,19,14,5,"3, 9, 19, 11, 14","3, 11, 19, 14, 5"
2024,28,45,5,6,13,3,13,6,8,4,3,8,4,13,6,"3, 13, 6, 8, 4","3, 8, 4, 13, 6"
2024,69,11,2,13,6,9,13,11,14,6,14,11,9,6,13,"9, 13, 11, 14, 6","14, 11, 9, 6, 13"
2024,69,11,5,13,8,13,0,8,4,3,4,8,13,6,3,"13, 0, 8, 4, 3","4, 8, 13, 6, 3"
2024,4,20,10,9,13,9,15,19,13,8,13,0,12,14,3,"9, 15, 19, 13, 8","13, 0, 12, 14, 3"
2024,4,20,2,13,9,14,13,11,6,9,6,14,13,11,9,"14, 13, 11, 6, 9","6, 14, 13, 11, 9"
2024,4,20,5,8,13,13,4,3,6,8,0,3,13,15,20,"13, 4, 3, 6, 8","0, 3, 13, 15, 20"
2024,5,73,7,10,13,8,19,7,16,3,19,3,9,7,8,"8, 19, 7, 16, 3","19, 3, 9, 7, 8"
2024,5,73,2,13,9,9,6,13,11,14,11,14,9,13,6,"9, 6, 13, 11, 14","11, 14, 9, 13, 6"
2024,5,73,8,7,13,3,11,8,13,16,13,19,16,8,3,"3, 11, 8, 13, 16","13, 19, 16, 8, 3"
2024,4,27,5,9,13,13,3,6,4,8,13,4,3,6,8,"13, 3, 6, 4, 8","13, 4, 3, 6, 8"
2024,4,27,8,13,7,16,13,3,8,11,13,8,16,3,19,"16, 13, 3, 8, 11","13, 8, 16, 3, 19"
2024,4,27,2,13,4,14,11,9,13,6,8,9,13,3,19,"14, 11, 9, 13, 6","8, 9, 13, 3, 19"
2024,28,11,5,13,10,3,8,6,4,13,4,8,6,13,3,"3, 8, 6, 4, 13","4, 8, 6, 13, 3"
2024,28,11,3,13,4,11,3,21,6,15,11,6,3,15,14,"11, 3, 21, 6, 15","11, 6, 3, 15, 14"
2024,9,26,3,13,9,9,3,14,11,6,9,6,3,21,11,"9, 3, 14, 11, 6","9, 6, 3, 21, 11"
2024,9,26,10,13,8,8,14,18,13,19,3,9,13,15,8,"8, 14, 18, 13, 19","3, 9, 13, 15, 8"
2024,69,45,5,11,13,13,4,3,0,8,13,15,20,3,0,"13, 4, 3, 0, 8","13, 15, 20, 3, 0"
2024,69,45,7,10,13,3,8,22,15,16,3,8,22,16,15,"3, 8, 22, 15, 16","3, 8, 22, 16, 15"
2024,5,20,8,13,8,13,11,16,8,3,3,5,0,2,18,"13, 11, 16, 8, 3","3, 5, 0, 2, 18"
2024,5,20,2,14,12,11,9,14,6,13,11,13,6,14,9,"11, 9, 14, 6, 13","11, 13, 6, 14, 9"
2024,9,27,5,13,4,8,13,4,3,6,3,13,4,6,8,"8, 13, 4, 3, 6","3, 13, 4, 6, 8"
2024,9,27,1,9,13,14,3,9,11,19,14,19,5,13,3,"14, 3, 9, 11, 19","14, 19, 5, 13, 3"
2024,9,27,10,13,2,19,8,14,13,18,8,13,3,19,15,"19, 8, 14, 13, 18","8, 13, 3, 19, 15"
2024,28,26,10,4,13,13,15,9,6,21,15,21,13,8,18,"13, 15, 9, 6, 21","15, 21, 13, 8, 18"
2024,28,26,3,7,13,3,11,6,15,21,21,9,6,3,11,"3, 11, 6, 15, 21","21, 9, 6, 3, 11"
2024,4,26,2,5,13,6,13,11,14,9,9,13,11,14,21,"6, 13, 11, 14, 9","9, 13, 11, 14, 21"
2024,4,26,7,6,13,7,3,8,16,15,7,15,16,22,8,"7, 3, 8, 16, 15","7, 15, 16, 22, 8"
2024,28,27,8,10,13,13,8,19,3,16,13,16,8,19,3,"13, 8, 19, 3, 16","13, 16, 8, 19, 3"
2024,28,27,5,13,5,4,13,8,3,6,4,6,8,3,13,"4, 13, 8, 3, 6","4, 6, 8, 3, 13"
2024,28,27,2,13,11,11,14,6,9,13,9,3,8,19,13,"11, 14, 6, 9, 13","9, 3, 8, 19, 13"
2024,69,20,7,11,13,16,8,22,3,15,8,15,7,16,3,"16, 8, 22, 3, 15","8, 15, 7, 16, 3"
2024,69,20,5,13,9,3,0,13,8,4,0,3,13,20,15,"3, 0, 13, 8, 4","0, 3, 13, 20, 15"
2024,69,20,10,13,10,15,8,13,9,19,3,14,13,12,0,"15, 8, 13, 9, 19","3, 14, 13, 12, 0"
2024,9,45,10,13,11,18,19,8,13,14,13,18,8,4,19,"18, 19, 8, 13, 14","13, 18, 8, 4, 19"
2024,9,45,5,11,13,4,6,3,13,8,3,8,6,4,13,"4, 6, 3, 13, 8","3, 8, 6, 4, 13"
2024,9,45,1,10,13,14,11,9,3,19,5,3,11,14,19,"14, 11, 9, 3, 19","5, 3, 11, 14, 19"
2024,4,73,7,9,13,3,7,16,15,8,7,3,19,8,9,"3, 7, 16, 15, 8","7, 3, 19, 8, 9"
2024,4,73,1,4,13,14,19,5,11,3,11,3,2,14,19,"14, 19, 5, 11, 3","11, 3, 2, 14, 19"
2024,5,11,1,13,3,2,3,11,5,14,3,19,11,5,14,"2, 3, 11, 5, 14","3, 19, 11, 5, 14"
2024,5,11,2,11,13,11,14,9,13,6,11,9,14,13,6,"11, 14, 9, 13, 6","11, 9, 14, 13, 6"
2024,5,11,8,10,13,8,3,11,13,16,8,16,3,19,13,"8, 3, 11, 13, 16","8, 16, 3, 19, 13"
2024,9,69,5,7,13,8,3,13,4,6,3,13,0,4,8,"8, 3, 13, 4, 6","3, 13, 0, 4, 8"
2024,9,69,10,11,13,14,18,19,8,13,9,19,8,13,15,"14, 18, 19, 8, 13","9, 19, 8, 13, 15"
2024,26,45,5,13,0,8,11,16,13,18,3,4,13,6,8,"8, 11, 16, 13, 18","3, 4, 13, 6, 8"
2024,26,45,7,7,13,8,16,7,15,22,22,3,8,16,15,"8, 16, 7, 15, 22","22, 3, 8, 16, 15"
2024,26,45,10,13,9,18,15,8,13,21,9,19,14,20,13,"18, 15, 8, 13, 21","9, 19, 14, 20, 13"
2024,5,69,2,9,13,9,14,11,6,13,9,14,11,13,6,"9, 14, 11, 6, 13","9, 14, 11, 13, 6"
2024,5,69,10,13,8,9,13,19,11,14,15,13,19,9,8,"9, 13, 19, 11, 14","15, 13, 19, 9, 8"
2024,5,69,1,7,13,11,14,3,2,5,11,22,3,14,5,"11, 14, 3, 2, 5","11, 22, 3, 14, 5"
2024,73,26,5,6,13,6,3,4,13,8,16,11,13,8,18,"6, 3, 4, 13, 8","16, 11, 13, 8, 18"
2024,73,26,2,13,10,19,13,3,11,9,13,21,14,9,11,"19, 13, 3, 11, 9","13, 21, 14, 9, 11"
2024,73,26,7,6,13,19,3,8,7,9,15,8,7,16,22,"19, 3, 8, 7, 9","15, 8, 7, 16, 22"
2024,69,26,5,3,13,4,8,13,0,3,8,13,16,18,11,"4, 8, 13, 0, 3","8, 13, 16, 18, 11"
2024,69,26,10,5,13,19,9,8,15,13,18,21,8,13,15,"19, 9, 8, 15, 13","18, 21, 8, 13, 15"
2024,5,73,7,8,13,7,16,19,8,3,7,9,3,8,19,"7, 16, 19, 8, 3","7, 9, 3, 8, 19"
2024,5,73,10,13,11,13,19,11,9,14,15,19,18,8,13,"13, 19, 11, 9, 14","15, 19, 18, 8, 13"
2024,5,73,2,13,8,11,9,6,14,13,3,13,9,11,19,"11, 9, 6, 14, 13","3, 13, 9, 11, 19"
2024,69,5,5,2,13,8,18,13,16,20,13,8,6,4,3,"8, 18, 13, 16, 20","13, 8, 6, 4, 3"
2024,69,5,3,11,13,14,3,0,21,1,9,11,6,3,15,"14, 3, 0, 21, 1","9, 11, 6, 3, 15"
2024,69,5,7,9,13,15,22,9,3,8,7,3,16,19,8,"15, 22, 9, 3, 8","7, 3, 16, 19, 8"
2024,26,5,5,9,13,8,13,18,16,11,8,3,13,6,4,"8, 13, 18, 16, 11","8, 3, 13, 6, 4"
2024,26,5,10,13,9,8,15,18,13,21,19,11,14,9,13,"8, 15, 18, 13, 21","19, 11, 14, 9, 13"
2024,26,5,3,13,11,9,11,6,21,3,11,15,6,3,9,"9, 11, 6, 21, 3","11, 15, 6, 3, 9"
2024,26,5,7,9,13,8,22,16,15,7,3,8,19,16,7,"8, 22, 16, 15, 7","3, 8, 19, 16, 7"
2024,26,5,8,13,8,11,16,3,13,8,8,16,11,13,3,"11, 16, 3, 13, 8","8, 16, 11, 13, 3"
2024,14,69,1,13,8,19,14,3,2,5,22,14,5,11,3,"19, 14, 3, 2, 5","22, 14, 5, 11, 3"
2024,14,69,3,1,13,6,3,14,15,22,3,14,21,0,1,"6, 3, 14, 15, 22","3, 14, 21, 0, 1"
2024,14,69,5,14,12,6,13,3,8,4,4,8,13,3,0,"6, 13, 3, 8, 4","4, 8, 13, 3, 0"
2024,16,31,10,13,7,5,19,22,13,4,19,15,13,18,8,"5, 19, 22, 13, 4","19, 15, 13, 18, 8"
2024,16,31,5,12,14,2,8,3,15,13,11,13,3,19,18,"2, 8, 3, 15, 13","11, 13, 3, 19, 18"
2024,16,31,3,13,10,22,9,15,17,13,11,14,6,3,9,"22, 9, 15, 17, 13","11, 14, 6, 3, 9"
2024,5,51,3,7,13,6,15,9,3,11,11,6,14,22,3,"6, 15, 9, 3, 11","11, 6, 14, 22, 3"
2024,5,51,5,13,5,8,13,3,4,6,3,6,8,13,4,"8, 13, 3, 4, 6","3, 6, 8, 13, 4"
2024,5,51,1,13,7,2,14,5,3,11,11,19,9,3,14,"2, 14, 5, 3, 11","11, 19, 9, 3, 14"
2024,17,77,3,13,5,9,11,6,14,3,6,14,11,3,22,"9, 11, 6, 14, 3","6, 14, 11, 3, 22"
2024,17,77,10,13,5,8,9,14,13,19,9,19,13,8,15,"8, 9, 14, 13, 19","9, 19, 13, 8, 15"
2024,16,5,5,16,14,8,2,3,15,13,8,13,6,3,4,"8, 2, 3, 15, 13","8, 13, 6, 3, 4"
2024,16,5,10,7,13,5,4,19,13,22,11,13,19,9,14,"5, 4, 19, 13, 22","11, 13, 19, 9, 14"
2024,16,5,2,11,13,13,4,3,5,6,6,11,14,13,9,"13, 4, 3, 5, 6","6, 11, 14, 13, 9"
2024,14,17,5,9,13,8,6,3,13,4,18,19,4,8,13,"8, 6, 3, 13, 4","18, 19, 4, 8, 13"
2024,14,17,7,13,6,8,3,15,16,7,14,13,8,16,3,"8, 3, 15, 16, 7","14, 13, 8, 16, 3"
2024,14,17,8,13,8,18,13,3,8,4,8,3,16,13,19,"18, 13, 3, 8, 4","8, 3, 16, 13, 19"
2024,51,69,1,13,9,9,3,11,19,14,5,3,22,11,14,"9, 3, 11, 19, 14","5, 3, 22, 11, 14"
2024,51,69,10,13,7,8,15,19,13,18,8,18,21,15,13,"8, 15, 19, 13, 18","8, 18, 21, 15, 13"
2024,77,31,7,10,13,8,19,7,22,16,3,8,16,9,13,"8, 19, 7, 22, 16","3, 8, 16, 9, 13"
2024,77,31,2,12,14,13,11,19,9,14,11,9,14,6,13,"13, 11, 19, 9, 14","11, 9, 14, 6, 13"
2024,16,17,10,4,13,19,13,5,4,22,8,19,9,14,13,"19, 13, 5, 4, 22","8, 19, 9, 14, 13"
2024,16,17,5,13,6,8,2,15,3,13,8,19,18,13,4,"8, 2, 15, 3, 13","8, 19, 18, 13, 4"
2024,16,17,3,15,17,15,17,13,9,22,11,14,6,9,3,"15, 17, 13, 9, 22","11, 14, 6, 9, 3"
2024,31,51,10,13,1,15,19,13,18,8,15,19,8,18,13,"15, 19, 13, 18, 8","15, 19, 8, 18, 13"
2024,31,51,5,11,13,11,19,18,3,13,3,8,13,4,6,"11, 19, 18, 3, 13","3, 8, 13, 4, 6"
2024,31,51,7,13,11,13,3,8,16,9,7,8,3,15,16,"13, 3, 8, 16, 9","7, 8, 3, 15, 16"
2024,64,31,3,13,2,14,3,11,6,15,3,11,14,9,6,"14, 3, 11, 6, 15","3, 11, 14, 9, 6"
2024,64,31,7,13,5,7,15,8,4,3,3,8,13,9,16,"7, 15, 8, 4, 3","3, 8, 13, 9, 16"
2024,58,5,5,13,10,6,3,8,4,13,3,4,6,8,13,"6, 3, 8, 4, 13","3, 4, 6, 8, 13"
2024,58,5,7,10,13,3,15,8,16,7,8,19,3,7,16,"3, 15, 8, 16, 7","8, 19, 3, 7, 16"
2024,58,5,1,11,13,5,3,14,19,9,11,14,2,5,3,"5, 3, 14, 19, 9","11, 14, 2, 5, 3"
2024,26,14,8,13,7,11,8,13,3,16,4,8,13,18,3,"11, 8, 13, 3, 16","4, 8, 13, 18, 3"
2024,26,14,5,10,13,16,11,8,13,18,8,6,3,4,13,"16, 11, 8, 13, 18","8, 6, 3, 4, 13"
2024,26,14,7,5,13,7,15,22,16,8,8,15,7,3,16,"7, 15, 22, 16, 8","8, 15, 7, 3, 16"
2024,29,17,10,6,13,8,2,13,19,15,8,9,19,14,13,"8, 2, 13, 19, 15","8, 9, 19, 14, 13"
2024,29,17,8,3,13,13,8,3,19,16,8,16,19,3,13,"13, 8, 3, 19, 16","8, 16, 19, 3, 13"
2024,31,58,8,5,13,3,8,13,0,16,5,19,8,18,13,"3, 8, 13, 0, 16","5, 19, 8, 18, 13"
2024,31,58,5,13,8,11,3,18,13,19,8,4,6,13,3,"11, 3, 18, 13, 19","8, 4, 6, 13, 3"
2024,31,58,2,13,3,14,11,9,6,13,11,6,14,9,13,"14, 11, 9, 6, 13","11, 6, 14, 9, 13"
2024,26,29,7,13,11,8,7,1,16,22,13,8,16,3,15,"8, 7, 1, 16, 22","13, 8, 16, 3, 15"
2024,26,29,10,13,6,18,15,8,21,13,8,3,19,15,13,"18, 15, 8, 21, 13","8, 3, 19, 15, 13"
2024,64,5,3,10,13,15,6,11,14,3,3,15,6,11,9,"15, 6, 11, 14, 3","3, 15, 6, 11, 9"
2024,64,5,2,10,13,13,14,11,6,9,6,13,9,11,14,"13, 14, 11, 6, 9","6, 13, 9, 11, 14"
2024,14,17,3,7,13,3,21,6,14,15,6,11,9,14,3,"3, 21, 6, 14, 15","6, 11, 9, 14, 3"
2024,14,17,2,13,11,14,9,13,11,6,11,13,19,9,14,"14, 9, 13, 11, 6","11, 13, 19, 9, 14"
2024,14,17,5,13,4,3,6,4,8,13,13,19,4,8,18,"3, 6, 4, 8, 13","13, 19, 4, 8, 18"
2024,64,26,1,13,5,9,3,11,19,14,11,3,22,14,1,"9, 3, 11, 19, 14","11, 3, 22, 14, 1"
2024,64,26,10,10,13,19,15,13,4,8,18,15,8,21,13,"19, 15, 13, 4, 8","18, 15, 8, 21, 13"
2024,64,26,3,14,12,3,11,15,14,6,11,21,6,9,3,"3, 11, 15, 14, 6","11, 21, 6, 9, 3"
2024,17,31,7,13,7,8,3,4,7,15,13,8,3,9,15,"8, 3, 4, 7, 15","13, 8, 3, 9, 15"
2024,17,31,10,13,4,14,19,8,13,9,8,18,13,15,19,"14, 19, 8, 13, 9","8, 18, 13, 15, 19"
2024,14,5,5,8,13,3,6,4,13,8,6,8,4,3,13,"3, 6, 4, 13, 8","6, 8, 4, 3, 13"
2024,14,5,2,10,13,11,14,13,9,6,11,14,6,9,13,"11, 14, 13, 9, 6","11, 14, 6, 9, 13"
2024,64,17,7,13,15,8,15,3,7,4,8,7,15,3,4,"8, 15, 3, 7, 4","8, 7, 15, 3, 4"
2024,64,17,10,1,13,4,8,13,15,19,8,9,13,19,14,"4, 8, 13, 15, 19","8, 9, 13, 19, 14"
2024,14,17,7,2,13,16,15,7,3,8,8,15,4,3,7,"16, 15, 7, 3, 8","8, 15, 4, 3, 7"
2024,14,17,3,6,13,6,22,14,15,3,14,9,11,3,6,"6, 22, 14, 15, 3","14, 9, 11, 3, 6"
2024,14,17,5,8,13,8,13,6,3,4,3,13,4,6,8,"8, 13, 6, 3, 4","3, 13, 4, 6, 8"
2024,5,17,1,13,6,5,11,2,14,3,14,16,11,3,19,"5, 11, 2, 14, 3","14, 16, 11, 3, 19"
2024,5,17,3,9,13,11,6,15,9,3,14,9,3,6,11,"11, 6, 15, 9, 3","14, 9, 3, 6, 11"
2024,5,17,2,9,13,13,9,14,6,11,11,13,6,9,14,"13, 9, 14, 6, 11","11, 13, 6, 9, 14"
2024,5,17,5,13,4,8,6,4,3,13,4,6,8,13,3,"8, 6, 4, 3, 13","4, 6, 8, 13, 3"
2024,5,17,8,13,3,8,19,13,16,3,3,16,13,8,19,"8, 19, 13, 16, 3","3, 16, 13, 8, 19"
2024,31,71,8,13,7,18,15,19,8,13,8,13,3,4,5,"18, 15, 19, 8, 13","8, 13, 3, 4, 5"
2024,31,71,5,7,13,11,18,3,13,19,19,13,4,20,5,"11, 18, 3, 13, 19","19, 13, 4, 20, 5"
2024,31,71,10,13,6,15,13,18,19,8,13,9,19,20,15,"15, 13, 18, 19, 8","13, 9, 19, 20, 15"
2024,44,58,2,9,13,11,9,14,13,19,11,14,23,19,13,"11, 9, 14, 13, 19","11, 14, 23, 19, 13"
2024,44,58,7,13,11,8,3,15,7,4,8,16,15,7,3,"8, 3, 15, 7, 4","8, 16, 15, 7, 3"
2024,44,58,5,11,13,8,13,19,4,18,3,8,4,6,13,"8, 13, 19, 4, 18","3, 8, 4, 6, 13"
2024,17,18,10,13,3,9,13,14,20,19,19,13,14,9,11,"9, 13, 14, 20, 19","19, 13, 14, 9, 11"
2024,17,18,7,13,5,4,8,3,15,7,15,8,4,7,3,"4, 8, 3, 15, 7","15, 8, 4, 7, 3"
2024,70,39,8,1,13,11,18,6,8,13,19,8,5,18,13,"11, 18, 6, 8, 13","19, 8, 5, 18, 13"
2024,70,39,10,13,11,19,8,15,13,18,13,19,14,9,20,"19, 8, 15, 13, 18","13, 19, 14, 9, 20"
2024,70,39,1,13,11,5,11,19,3,14,9,3,14,19,5,"5, 11, 19, 3, 14","9, 3, 14, 19, 5"
2024,6,48,5,13,10,20,4,19,15,13,19,4,5,13,8,"20, 4, 19, 15, 13","19, 4, 5, 13, 8"
2024,6,48,3,17,15,3,6,14,11,15,14,3,11,6,21,"3, 6, 14, 11, 15","14, 3, 11, 6, 21"
2024,44,35,5,6,13,4,19,8,13,18,4,19,14,5,13,"4, 19, 8, 13, 18","4, 19, 14, 5, 13"
2024,44,35,10,5,13,19,18,15,8,13,13,8,18,19,11,"19, 18, 15, 8, 13","13, 8, 18, 19, 11"
2024,18,31,2,11,13,9,11,13,14,19,6,9,14,11,13,"9, 11, 13, 14, 19","6, 9, 14, 11, 13"
2024,18,31,5,5,13,19,18,13,11,14,11,13,18,19,3,"19, 18, 13, 11, 14","11, 13, 18, 19, 3"
2024,71,70,10,13,5,13,8,19,9,14,19,18,13,15,8,"13, 8, 19, 9, 14","19, 18, 13, 15, 8"
2024,71,70,3,14,12,3,11,9,6,15,14,11,6,3,21,"3, 11, 9, 6, 15","14, 11, 6, 3, 21"
2024,17,31,10,13,10,14,9,13,20,19,8,19,18,15,13,"14, 9, 13, 20, 19","8, 19, 18, 15, 13"
2024,17,31,8,13,6,13,10,20,19,18,8,18,13,19,15,"13, 10, 20, 19, 18","8, 18, 13, 19, 15"
2024,58,6,4,13,6,10,14,19,13,5,14,10,13,6,20,"10, 14, 19, 13, 5","14, 10, 13, 6, 20"
2024,58,6,3,6,13,14,1,6,15,3,3,6,14,15,10,"14, 1, 6, 15, 3","3, 6, 14, 15, 10"
2024,58,6,5,13,7,8,6,13,4,3,4,19,20,15,13,"8, 6, 13, 4, 3","4, 19, 20, 15, 13"
2024,44,48,5,13,6,19,18,13,4,20,18,19,8,13,4,"19, 18, 13, 4, 20","18, 19, 8, 13, 4"
2024,44,48,2,13,5,13,19,11,9,14,14,19,13,10,11,"13, 19, 11, 9, 14","14, 19, 13, 10, 11"
2024,18,70,5,9,13,6,15,7,8,18,20,16,13,4,6,"6, 15, 7, 8, 18","20, 16, 13, 4, 6"
2024,18,70,2,8,13,11,13,9,19,14,11,13,14,9,19,"11, 13, 9, 19, 14","11, 13, 14, 9, 19"
2024,71,39,10,11,13,19,13,8,9,14,20,19,21,13,9,"19, 13, 8, 9, 14","20, 19, 21, 13, 9"
2024,71,39,8,11,13,13,3,8,4,18,5,8,13,19,18,"13, 3, 8, 4, 18","5, 8, 13, 19, 18"
2024,58,35,4,13,3,19,5,10,14,13,5,6,15,22,3,"19, 5, 10, 14, 13","5, 6, 15, 22, 3"
2024,58,35,5,13,8,3,8,13,6,4,5,19,4,14,13,"3, 8, 13, 6, 4","5, 19, 4, 14, 13"
2024,17,70,7,13,9,7,3,15,8,4,8,3,13,16,5,"7, 3, 15, 8, 4","8, 3, 13, 16, 5"
2024,17,70,8,13,15,19,10,18,20,13,13,19,18,8,11,"19, 10, 18, 20, 13","13, 19, 18, 8, 11"
2024,17,70,4,13,9,18,19,13,10,20,20,14,6,18,13,"18, 19, 13, 10, 20","20, 14, 6, 18, 13"
2024,31,39,10,13,8,8,19,13,15,18,21,13,20,19,9,"8, 19, 13, 15, 18","21, 13, 20, 19, 9"
2024,31,39,8,13,4,13,18,19,15,8,8,5,19,18,13,"13, 18, 19, 15, 8","8, 5, 19, 18, 13"
2024,71,18,8,13,10,3,13,18,4,8,5,4,2,19,8,"3, 13, 18, 4, 8","5, 4, 2, 19, 8"
2024,71,18,3,13,6,11,15,9,3,6,3,14,15,19,11,"11, 15, 9, 3, 6","3, 14, 15, 19, 11"
2024,48,35,7,13,11,8,3,2,16,4,13,5,4,14,22,"8, 3, 2, 16, 4","13, 5, 4, 14, 22"
2024,48,35,10,13,2,21,13,9,3,15,20,14,13,19,9,"21, 13, 9, 3, 15","20, 14, 13, 19, 9"
2024,44,6,2,7,13,19,11,14,9,13,14,9,11,6,13,"19, 11, 14, 9, 13","14, 9, 11, 6, 13"
2024,44,6,10,13,6,13,19,9,8,15,14,9,19,20,13,"13, 19, 9, 8, 15","14, 9, 19, 20, 13"
2024,44,6,5,11,13,13,20,4,19,18,8,4,18,13,19,"13, 20, 4, 19, 18","8, 4, 18, 13, 19"
2024,17,39,10,13,7,14,13,19,20,9,19,8,20,13,9,"14, 13, 19, 20, 9","19, 8, 20, 13, 9"
2024,17,39,3,10,13,11,6,9,3,14,15,3,13,9,6,"11, 6, 9, 3, 14","15, 3, 13, 9, 6"
2024,17,39,5,13,5,19,13,20,4,18,13,19,3,4,20,"19, 13, 20, 4, 18","13, 19, 3, 4, 20"
2024,31,70,8,13,4,19,18,13,8,15,19,8,18,11,13,"19, 18, 13, 8, 15","19, 8, 18, 11, 13"
2024,31,70,5,13,6,3,11,19,13,18,20,13,4,6,16,"3, 11, 19, 13, 18","20, 13, 4, 6, 16"
2024,17,71,3,11,13,6,11,14,9,3,6,11,3,15,9,"6, 11, 14, 9, 3","6, 11, 3, 15, 9"
